Save to: ./src/design/InvNet_weight/
Dataset name: train_all_reg.csv
Total number of parameters:  10576030
Train mini-batch 95: 0.60787010 | Time: 0.28989s | Current date & Time: 2022-07-10 16:48:15
Train mini-batch 96: 1.06039536 | Time: 0.27266s | Current date & Time: 2022-07-10 16:48:15
Train mini-batch 97: 1.13326550 | Time: 0.27561s | Current date & Time: 2022-07-10 16:48:16
Train mini-batch 98: 0.94253474 | Time: 0.27537s | Current date & Time: 2022-07-10 16:48:16
Train mini-batch 99: 1.01875508 | Time: 0.27559s | Current date & Time: 2022-07-10 16:48:16
Train mini-batch 100: 1.04782128 | Time: 0.27541s | Current date & Time: 2022-07-10 16:48:16
Train mini-batch 101: 0.65918952 | Time: 0.27525s | Current date & Time: 2022-07-10 16:48:17
Train mini-batch 102: 1.75908566 | Time: 0.27580s | Current date & Time: 2022-07-10 16:48:17
Train mini-batch 103: 1.30137992 | Time: 0.27533s | Current date & Time: 2022-07-10 16:48:17
Train mini-batch 104: 1.32986343 | Time: 0.27559s | Current date & Time: 2022-07-10 16:48:18
Train mini-batch 105: 1.98853350 | Time: 0.27403s | Current date & Time: 2022-07-10 16:48:18
Train mini-batch 106: 0.65508944 | Time: 0.27510s | Current date & Time: 2022-07-10 16:48:18
Train mini-batch 107: 0.87645078 | Time: 0.27553s | Current date & Time: 2022-07-10 16:48:18
Train mini-batch 108: 1.49971533 | Time: 0.27561s | Current date & Time: 2022-07-10 16:48:19
Train mini-batch 109: 1.34636092 | Time: 0.27537s | Current date & Time: 2022-07-10 16:48:19
Train mini-batch 110: 1.46679401 | Time: 0.27510s | Current date & Time: 2022-07-10 16:48:19
Train mini-batch 111: 1.46639323 | Time: 0.28917s | Current date & Time: 2022-07-10 16:48:19
Train mini-batch 112: 0.75456250 | Time: 0.27472s | Current date & Time: 2022-07-10 16:48:20
Train mini-batch 113: 0.36527309 | Time: 0.27526s | Current date & Time: 2022-07-10 16:48:20
Train mini-batch 114: 0.54096597 | Time: 0.27679s | Current date & Time: 2022-07-10 16:48:20
Train mini-batch 115: 0.48559234 | Time: 0.27559s | Current date & Time: 2022-07-10 16:48:21
Train mini-batch 116: 0.62119865 | Time: 0.27559s | Current date & Time: 2022-07-10 16:48:21
Train mini-batch 117: 0.94223607 | Time: 0.27506s | Current date & Time: 2022-07-10 16:48:21
Train mini-batch 118: 0.31201291 | Time: 0.27294s | Current date & Time: 2022-07-10 16:48:21
Train mini-batch 119: 0.40182102 | Time: 0.27325s | Current date & Time: 2022-07-10 16:48:22
Train mini-batch 120: 0.30358320 | Time: 0.27518s | Current date & Time: 2022-07-10 16:48:22
Train mini-batch 121: 0.50042695 | Time: 0.27341s | Current date & Time: 2022-07-10 16:48:22
Train mini-batch 122: 0.57146031 | Time: 0.27501s | Current date & Time: 2022-07-10 16:48:23
Train mini-batch 123: 0.57056940 | Time: 0.27528s | Current date & Time: 2022-07-10 16:48:23
Train mini-batch 124: 0.36769778 | Time: 0.27539s | Current date & Time: 2022-07-10 16:48:23
Train mini-batch 125: 0.97229612 | Time: 0.27541s | Current date & Time: 2022-07-10 16:48:23
Train mini-batch 126: 0.57733524 | Time: 0.27506s | Current date & Time: 2022-07-10 16:48:24
Train mini-batch 127: 0.23312052 | Time: 0.28978s | Current date & Time: 2022-07-10 16:48:24
Train mini-batch 128: 0.45939958 | Time: 0.27521s | Current date & Time: 2022-07-10 16:48:24
Train mini-batch 129: 0.66598183 | Time: 0.27542s | Current date & Time: 2022-07-10 16:48:24
Train mini-batch 130: 0.10855817 | Time: 0.27532s | Current date & Time: 2022-07-10 16:48:25
Train mini-batch 131: 0.58661968 | Time: 0.27495s | Current date & Time: 2022-07-10 16:48:25
Train mini-batch 132: 0.30956638 | Time: 0.27525s | Current date & Time: 2022-07-10 16:48:25
Train mini-batch 133: 0.52578723 | Time: 0.27570s | Current date & Time: 2022-07-10 16:48:26
Train mini-batch 134: 0.34446129 | Time: 0.27566s | Current date & Time: 2022-07-10 16:48:26
Train mini-batch 135: 0.37351090 | Time: 0.27525s | Current date & Time: 2022-07-10 16:48:26
Train mini-batch 136: 0.47652605 | Time: 0.27791s | Current date & Time: 2022-07-10 16:48:26
Train mini-batch 137: 0.49312830 | Time: 0.27796s | Current date & Time: 2022-07-10 16:48:27
Train mini-batch 138: 0.38423151 | Time: 0.27055s | Current date & Time: 2022-07-10 16:48:27
Train mini-batch 139: 0.90098584 | Time: 0.27475s | Current date & Time: 2022-07-10 16:48:27
Train mini-batch 140: 0.12700926 | Time: 0.27540s | Current date & Time: 2022-07-10 16:48:27
Train mini-batch 141: 0.21908948 | Time: 0.27540s | Current date & Time: 2022-07-10 16:48:28
Train mini-batch 142: 0.52101290 | Time: 0.27509s | Current date & Time: 2022-07-10 16:48:28
Train mini-batch 143: 0.60942876 | Time: 0.28758s | Current date & Time: 2022-07-10 16:48:28
Train mini-batch 144: 0.10090829 | Time: 0.27258s | Current date & Time: 2022-07-10 16:48:29
Train mini-batch 145: 0.25969559 | Time: 0.27562s | Current date & Time: 2022-07-10 16:48:29
Train mini-batch 146: 0.27445710 | Time: 0.27519s | Current date & Time: 2022-07-10 16:48:29
Train mini-batch 147: 0.20947896 | Time: 0.27523s | Current date & Time: 2022-07-10 16:48:29
Train mini-batch 148: 0.32207841 | Time: 0.27516s | Current date & Time: 2022-07-10 16:48:30
Train mini-batch 149: 0.33026725 | Time: 0.27524s | Current date & Time: 2022-07-10 16:48:30
Train mini-batch 150: 0.32583433 | Time: 0.27555s | Current date & Time: 2022-07-10 16:48:30
Train mini-batch 151: 0.20251834 | Time: 0.27535s | Current date & Time: 2022-07-10 16:48:31
Train mini-batch 152: 0.27965668 | Time: 0.27494s | Current date & Time: 2022-07-10 16:48:31
Train mini-batch 153: 0.28690392 | Time: 0.27525s | Current date & Time: 2022-07-10 16:48:31
Train mini-batch 154: 0.20267674 | Time: 0.27154s | Current date & Time: 2022-07-10 16:48:31
Train mini-batch 155: 0.33851227 | Time: 0.27479s | Current date & Time: 2022-07-10 16:48:32
Train mini-batch 156: 0.12744804 | Time: 0.27542s | Current date & Time: 2022-07-10 16:48:32
Train mini-batch 157: 0.14644401 | Time: 0.27552s | Current date & Time: 2022-07-10 16:48:32
Train mini-batch 158: 0.48676571 | Time: 0.27552s | Current date & Time: 2022-07-10 16:48:32
Train mini-batch 159: 0.21871698 | Time: 0.29013s | Current date & Time: 2022-07-10 16:48:33
Train mini-batch 160: 0.36351195 | Time: 0.27238s | Current date & Time: 2022-07-10 16:48:33
Train mini-batch 161: 0.31023431 | Time: 0.27497s | Current date & Time: 2022-07-10 16:48:33
Train mini-batch 162: 0.15054321 | Time: 0.27547s | Current date & Time: 2022-07-10 16:48:34
Train mini-batch 163: 0.49648881 | Time: 0.27562s | Current date & Time: 2022-07-10 16:48:34
Train mini-batch 164: 0.36382753 | Time: 0.27555s | Current date & Time: 2022-07-10 16:48:34
Train mini-batch 165: 0.42131877 | Time: 0.27580s | Current date & Time: 2022-07-10 16:48:34
Train mini-batch 166: 0.23376608 | Time: 0.27557s | Current date & Time: 2022-07-10 16:48:35
Train mini-batch 167: 0.35597196 | Time: 0.27538s | Current date & Time: 2022-07-10 16:48:35
Train mini-batch 168: 0.29797751 | Time: 0.27561s | Current date & Time: 2022-07-10 16:48:35
Train mini-batch 169: 0.24504903 | Time: 0.27526s | Current date & Time: 2022-07-10 16:48:36
Train mini-batch 170: 0.26030469 | Time: 0.27197s | Current date & Time: 2022-07-10 16:48:36
Train mini-batch 171: 0.26568255 | Time: 0.27481s | Current date & Time: 2022-07-10 16:48:36
Train mini-batch 172: 0.25256199 | Time: 0.27564s | Current date & Time: 2022-07-10 16:48:36
Train mini-batch 173: 0.19780657 | Time: 0.27535s | Current date & Time: 2022-07-10 16:48:37
Train mini-batch 174: 0.20067197 | Time: 0.27534s | Current date & Time: 2022-07-10 16:48:37
Train mini-batch 175: 0.28984135 | Time: 0.29114s | Current date & Time: 2022-07-10 16:48:37
Train mini-batch 176: 0.26362702 | Time: 0.27513s | Current date & Time: 2022-07-10 16:48:37
Train mini-batch 177: 0.19478130 | Time: 0.27550s | Current date & Time: 2022-07-10 16:48:38
Train mini-batch 178: 0.19093417 | Time: 0.27512s | Current date & Time: 2022-07-10 16:48:38
Train mini-batch 179: 0.25905654 | Time: 0.27454s | Current date & Time: 2022-07-10 16:48:38
Train mini-batch 180: 0.26077461 | Time: 0.27555s | Current date & Time: 2022-07-10 16:48:39
Train mini-batch 181: 0.20606877 | Time: 0.27535s | Current date & Time: 2022-07-10 16:48:39
Train mini-batch 182: 0.17531285 | Time: 0.27497s | Current date & Time: 2022-07-10 16:48:39
Train mini-batch 183: 0.16749403 | Time: 0.27509s | Current date & Time: 2022-07-10 16:48:39
Train mini-batch 184: 0.13851656 | Time: 0.27528s | Current date & Time: 2022-07-10 16:48:40
Train mini-batch 185: 0.22400041 | Time: 0.27550s | Current date & Time: 2022-07-10 16:48:40
Train mini-batch 186: 0.12542239 | Time: 0.27391s | Current date & Time: 2022-07-10 16:48:40
Train mini-batch 187: 0.19088325 | Time: 0.27464s | Current date & Time: 2022-07-10 16:48:40
Train mini-batch 188: 0.21935061 | Time: 0.27529s | Current date & Time: 2022-07-10 16:48:41
Train mini-batch 189: 0.19796884 | Time: 0.27553s | Current date & Time: 2022-07-10 16:48:41
Train mini-batch 190: 0.16207224 | Time: 0.27488s | Current date & Time: 2022-07-10 16:48:41
Train mini-batch 191: 0.18822044 | Time: 0.29013s | Current date & Time: 2022-07-10 16:48:42
Train mini-batch 192: 0.15861079 | Time: 0.27504s | Current date & Time: 2022-07-10 16:48:42
Train mini-batch 193: 0.24724756 | Time: 0.27508s | Current date & Time: 2022-07-10 16:48:42
Train mini-batch 194: 0.18416040 | Time: 0.27567s | Current date & Time: 2022-07-10 16:48:42
Train mini-batch 195: 0.30636215 | Time: 0.27550s | Current date & Time: 2022-07-10 16:48:43
Train mini-batch 196: 0.19505736 | Time: 0.27547s | Current date & Time: 2022-07-10 16:48:43
Train mini-batch 197: 0.13069019 | Time: 0.27475s | Current date & Time: 2022-07-10 16:48:43
Train mini-batch 198: 0.20010212 | Time: 0.27537s | Current date & Time: 2022-07-10 16:48:44
Train mini-batch 199: 0.23976359 | Time: 0.27564s | Current date & Time: 2022-07-10 16:48:44
Train mini-batch 200: 0.39506161 | Time: 0.27519s | Current date & Time: 2022-07-10 16:48:44
Train mini-batch 201: 0.24566036 | Time: 0.27570s | Current date & Time: 2022-07-10 16:48:44
Train mini-batch 202: 0.33089700 | Time: 0.27793s | Current date & Time: 2022-07-10 16:48:45
Train mini-batch 203: 0.46493584 | Time: 0.27171s | Current date & Time: 2022-07-10 16:48:45
Train mini-batch 204: 0.13080768 | Time: 0.27500s | Current date & Time: 2022-07-10 16:48:45
Train mini-batch 205: 0.11755426 | Time: 0.27542s | Current date & Time: 2022-07-10 16:48:45
Train mini-batch 206: 0.09636445 | Time: 0.27523s | Current date & Time: 2022-07-10 16:48:46
Train mini-batch 207: 0.09570646 | Time: 0.28981s | Current date & Time: 2022-07-10 16:48:46
Train mini-batch 208: 0.29085201 | Time: 0.27517s | Current date & Time: 2022-07-10 16:48:46
Train mini-batch 209: 0.05998316 | Time: 0.27564s | Current date & Time: 2022-07-10 16:48:47
Train mini-batch 210: 0.32307208 | Time: 0.27539s | Current date & Time: 2022-07-10 16:48:47
Train mini-batch 211: 0.45165950 | Time: 0.27538s | Current date & Time: 2022-07-10 16:48:47
Train mini-batch 212: 0.30242163 | Time: 0.27528s | Current date & Time: 2022-07-10 16:48:47
Train mini-batch 213: 0.26476705 | Time: 0.27534s | Current date & Time: 2022-07-10 16:48:48
Train mini-batch 214: 0.28148359 | Time: 0.27580s | Current date & Time: 2022-07-10 16:48:48
Train mini-batch 215: 0.11039071 | Time: 0.27531s | Current date & Time: 2022-07-10 16:48:48
Train mini-batch 216: 0.23545031 | Time: 0.27499s | Current date & Time: 2022-07-10 16:48:48
Train mini-batch 217: 0.41503888 | Time: 0.27509s | Current date & Time: 2022-07-10 16:48:49
Train mini-batch 218: 0.41077766 | Time: 0.27529s | Current date & Time: 2022-07-10 16:48:49
Train mini-batch 219: 0.21538216 | Time: 0.27139s | Current date & Time: 2022-07-10 16:48:49
Train mini-batch 220: 0.24580684 | Time: 0.27531s | Current date & Time: 2022-07-10 16:48:50
Train mini-batch 221: 0.45421997 | Time: 0.27575s | Current date & Time: 2022-07-10 16:48:50
Train mini-batch 222: 0.43133521 | Time: 0.27559s | Current date & Time: 2022-07-10 16:48:50
Train mini-batch 223: 0.45509446 | Time: 0.28976s | Current date & Time: 2022-07-10 16:48:50
Train mini-batch 224: 0.13752638 | Time: 0.27264s | Current date & Time: 2022-07-10 16:48:51
Train mini-batch 225: 0.08958341 | Time: 0.27530s | Current date & Time: 2022-07-10 16:48:51
Train mini-batch 226: 0.18799093 | Time: 0.27551s | Current date & Time: 2022-07-10 16:48:51
Train mini-batch 227: 0.16427383 | Time: 0.27556s | Current date & Time: 2022-07-10 16:48:52
Train mini-batch 228: 0.12686317 | Time: 0.27504s | Current date & Time: 2022-07-10 16:48:52
Train mini-batch 229: 0.12110542 | Time: 0.27538s | Current date & Time: 2022-07-10 16:48:52
Train mini-batch 230: 0.18294598 | Time: 0.27517s | Current date & Time: 2022-07-10 16:48:52
Train mini-batch 231: 0.15352751 | Time: 0.27552s | Current date & Time: 2022-07-10 16:48:53
Train mini-batch 232: 0.26188999 | Time: 0.27562s | Current date & Time: 2022-07-10 16:48:53
Train mini-batch 233: 0.18111084 | Time: 0.27566s | Current date & Time: 2022-07-10 16:48:53
